TestClass,RefactoredMethod
jacoco_org_jgrapht_graph_WeightedGraphAsWeightedGraphTest,org.jgrapht.util.DoublyLinkedList.addElementLast
jacoco_org_jgrapht_graph_WeightedGraphAsWeightedGraphTest,org.jgrapht.util.DoublyLinkedList.addLast
jacoco_org_jgrapht_graph_WeightedGraphAsWeightedGraphTest,org.jgrapht.util.UnmodifiableUnionSet.orderSetsBySize
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.traverse.CrossComponentIterator.<init>
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.graph.specifics.FastLookupUndirectedSpecifics.removeFromIndex
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.alg.tour.TwoOptHeuristicTSP.<init>
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.util.DoublyLinkedList.moveAllListNodes
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.graph.specifics.FastLookupDirectedSpecifics.removeFromIndex
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.traverse.CrossComponentIterator.selectOutgoingEdges
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.util.DoublyLinkedList.linkListIntoThisBefore
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.printSimpleCycles
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.alg.matching.blossom.v5.KolmogorovWeightedPerfectMatching.<init>
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.traverse.CrossComponentIterator.addUnseenChildrenOf
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.traverse.CrossComponentIterator.hasNext
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.alg.lca.NaiveLCAFinder.getLCA
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.countSimpleCycles
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.traverse.ClosestFirstIterator.<init>
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.util.DoublyLinkedList.tail
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.alg.lca.NaiveLCAFinder.checkNodes
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.findSimpleCycles
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.traverse.CrossComponentIterator.getEntireGraphVertexIterator
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.graph.specifics.FastLookupUndirectedSpecifics.removeEdgeFromTouchingVertices
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.util.DoublyLinkedList.linkLast
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.graph.specifics.FastLookupDirectedSpecifics.removeEdgeFromTouchingVertices
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.util.DoublyLinkedList.moveFrom
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.graph.DirectedAcyclicGraph.<init>
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.analyzeCircuits
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.util.DoublyLinkedList.invert
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.util.UnmodifiableUnionSet.size
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.util.DoublyLinkedList.addElementLast
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.util.DoublyLinkedList.addLast
jacoco_org_jgrapht_alg_spanning_GreedyMultiplicativeSpannerTest,org.jgrapht.util.UnmodifiableUnionSet.orderSetsBySize
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.traverse.CrossComponentIterator.<init>
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.graph.specifics.FastLookupUndirectedSpecifics.removeFromIndex
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.alg.tour.TwoOptHeuristicTSP.<init>
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.util.DoublyLinkedList.moveAllListNodes
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.graph.specifics.FastLookupDirectedSpecifics.removeFromIndex
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.traverse.CrossComponentIterator.selectOutgoingEdges
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.util.DoublyLinkedList.linkListIntoThisBefore
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.printSimpleCycles
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.alg.matching.blossom.v5.KolmogorovWeightedPerfectMatching.<init>
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.traverse.CrossComponentIterator.addUnseenChildrenOf
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.traverse.CrossComponentIterator.hasNext
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.alg.lca.NaiveLCAFinder.getLCA
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.countSimpleCycles
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.traverse.ClosestFirstIterator.<init>
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.util.DoublyLinkedList.tail
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.alg.lca.NaiveLCAFinder.checkNodes
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.findSimpleCycles
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.traverse.CrossComponentIterator.getEntireGraphVertexIterator
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.graph.specifics.FastLookupUndirectedSpecifics.removeEdgeFromTouchingVertices
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.util.DoublyLinkedList.linkLast
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.graph.specifics.FastLookupDirectedSpecifics.removeEdgeFromTouchingVertices
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.util.DoublyLinkedList.moveFrom
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.graph.DirectedAcyclicGraph.<init>
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.analyzeCircuits
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.util.DoublyLinkedList.invert
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.util.UnmodifiableUnionSet.size
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.util.DoublyLinkedList.addElementLast
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.util.DoublyLinkedList.addLast
jacoco_org_jgrapht_alg_cycle_ChinesePostmanTest,org.jgrapht.util.UnmodifiableUnionSet.orderSetsBySize
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.traverse.CrossComponentIterator.<init>
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.graph.specifics.FastLookupUndirectedSpecifics.removeFromIndex
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.alg.tour.TwoOptHeuristicTSP.<init>
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.util.DoublyLinkedList.moveAllListNodes
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.graph.specifics.FastLookupDirectedSpecifics.removeFromIndex
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.traverse.CrossComponentIterator.selectOutgoingEdges
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.util.DoublyLinkedList.linkListIntoThisBefore
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.printSimpleCycles
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.alg.matching.blossom.v5.KolmogorovWeightedPerfectMatching.<init>
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.traverse.CrossComponentIterator.addUnseenChildrenOf
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.traverse.CrossComponentIterator.hasNext
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.alg.lca.NaiveLCAFinder.getLCA
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.countSimpleCycles
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.traverse.ClosestFirstIterator.<init>
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.util.DoublyLinkedList.tail
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.alg.lca.NaiveLCAFinder.checkNodes
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.findSimpleCycles
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.traverse.CrossComponentIterator.getEntireGraphVertexIterator
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.graph.specifics.FastLookupUndirectedSpecifics.removeEdgeFromTouchingVertices
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.util.DoublyLinkedList.linkLast
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.graph.specifics.FastLookupDirectedSpecifics.removeEdgeFromTouchingVertices
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.util.DoublyLinkedList.moveFrom
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.graph.DirectedAcyclicGraph.<init>
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.analyzeCircuits
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.util.DoublyLinkedList.invert
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.util.UnmodifiableUnionSet.size
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.util.DoublyLinkedList.addElementLast
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.util.DoublyLinkedList.addLast
jacoco_org_jgrapht_alg_shortestpath_BidirectionalAStarShortestPathTest,org.jgrapht.util.UnmodifiableUnionSet.orderSetsBySize
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.traverse.CrossComponentIterator.<init>
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.graph.specifics.FastLookupUndirectedSpecifics.removeFromIndex
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.alg.tour.TwoOptHeuristicTSP.<init>
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.util.DoublyLinkedList.moveAllListNodes
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.graph.specifics.FastLookupDirectedSpecifics.removeFromIndex
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.traverse.CrossComponentIterator.selectOutgoingEdges
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.util.DoublyLinkedList.linkListIntoThisBefore
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.printSimpleCycles
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.alg.matching.blossom.v5.KolmogorovWeightedPerfectMatching.<init>
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.traverse.CrossComponentIterator.addUnseenChildrenOf
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.traverse.CrossComponentIterator.hasNext
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.alg.lca.NaiveLCAFinder.getLCA
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.countSimpleCycles
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.traverse.ClosestFirstIterator.<init>
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.util.DoublyLinkedList.tail
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.alg.lca.NaiveLCAFinder.checkNodes
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.findSimpleCycles
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.traverse.CrossComponentIterator.getEntireGraphVertexIterator
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.graph.specifics.FastLookupUndirectedSpecifics.removeEdgeFromTouchingVertices
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.util.DoublyLinkedList.linkLast
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.graph.specifics.FastLookupDirectedSpecifics.removeEdgeFromTouchingVertices
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.util.DoublyLinkedList.moveFrom
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.graph.DirectedAcyclicGraph.<init>
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.analyzeCircuits
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.util.DoublyLinkedList.invert
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.util.UnmodifiableUnionSet.size
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.util.DoublyLinkedList.addElementLast
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.util.DoublyLinkedList.addLast
jacoco_org_jgrapht_alg_cycle_WeakChordalityInspectorTest,org.jgrapht.util.UnmodifiableUnionSet.orderSetsBySize
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.traverse.CrossComponentIterator.<init>
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.graph.specifics.FastLookupUndirectedSpecifics.removeFromIndex
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.alg.tour.TwoOptHeuristicTSP.<init>
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.util.DoublyLinkedList.moveAllListNodes
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.graph.specifics.FastLookupDirectedSpecifics.removeFromIndex
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.traverse.CrossComponentIterator.selectOutgoingEdges
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.util.DoublyLinkedList.linkListIntoThisBefore
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.printSimpleCycles
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.alg.matching.blossom.v5.KolmogorovWeightedPerfectMatching.<init>
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.traverse.CrossComponentIterator.addUnseenChildrenOf
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.traverse.CrossComponentIterator.hasNext
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.alg.lca.NaiveLCAFinder.getLCA
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.countSimpleCycles
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.traverse.ClosestFirstIterator.<init>
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.util.DoublyLinkedList.tail
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.alg.lca.NaiveLCAFinder.checkNodes
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.findSimpleCycles
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.traverse.CrossComponentIterator.getEntireGraphVertexIterator
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.graph.specifics.FastLookupUndirectedSpecifics.removeEdgeFromTouchingVertices
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.util.DoublyLinkedList.linkLast
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.graph.specifics.FastLookupDirectedSpecifics.removeEdgeFromTouchingVertices
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.util.DoublyLinkedList.moveFrom
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.graph.DirectedAcyclicGraph.<init>
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.analyzeCircuits
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.util.DoublyLinkedList.invert
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.util.UnmodifiableUnionSet.size
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.util.DoublyLinkedList.addElementLast
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.util.DoublyLinkedList.addLast
jacoco_org_jgrapht_alg_vertexcover_RecursiveExactVCImplTest,org.jgrapht.util.UnmodifiableUnionSet.orderSetsBySize
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.traverse.CrossComponentIterator.<init>
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.graph.specifics.FastLookupUndirectedSpecifics.removeFromIndex
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.alg.tour.TwoOptHeuristicTSP.<init>
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.util.DoublyLinkedList.moveAllListNodes
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.graph.specifics.FastLookupDirectedSpecifics.removeFromIndex
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.traverse.CrossComponentIterator.selectOutgoingEdges
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.util.DoublyLinkedList.linkListIntoThisBefore
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.printSimpleCycles
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.alg.matching.blossom.v5.KolmogorovWeightedPerfectMatching.<init>
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.traverse.CrossComponentIterator.addUnseenChildrenOf
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.traverse.CrossComponentIterator.hasNext
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.alg.lca.NaiveLCAFinder.getLCA
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.countSimpleCycles
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.traverse.ClosestFirstIterator.<init>
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.util.DoublyLinkedList.tail
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.alg.lca.NaiveLCAFinder.checkNodes
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.findSimpleCycles
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.traverse.CrossComponentIterator.getEntireGraphVertexIterator
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.graph.specifics.FastLookupUndirectedSpecifics.removeEdgeFromTouchingVertices
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.util.DoublyLinkedList.linkLast
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.graph.specifics.FastLookupDirectedSpecifics.removeEdgeFromTouchingVertices
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.util.DoublyLinkedList.moveFrom
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.graph.DirectedAcyclicGraph.<init>
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.alg.cycle.HawickJamesSimpleCycles.analyzeCircuits
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.util.DoublyLinkedList.invert
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.util.UnmodifiableUnionSet.size
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.util.DoublyLinkedList.addElementLast
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.util.DoublyLinkedList.addLast
jacoco_org_jgrapht_alg_color_ColorRefinementAlgorithmTest,org.jgrapht.util.UnmodifiableUnionSet.orderSetsBySize
jacoco_org_jgrapht_graph_SimpleDirectedGraphTest,org.jgrapht.traverse.CrossComponentIterator.<init>
jacoco_org_jgrapht_graph_SimpleDirectedGraphTest,org.jgrapht.graph.specifics.FastLookupUndirectedSpecifics.removeFromIndex
jacoco_org_jgrapht_graph_SimpleDirectedGraphTest,org.jgrapht.alg.tour.TwoOptHeuristicTSP.<init>
jacoco_org_jgrapht_graph_SimpleDirectedGraphTest,org.jgrapht.util.DoublyLinkedList.moveAllListNodes
jacoco_org_jgrapht_graph_SimpleDirectedGraphTest,org.jgrapht.graph.specifics.FastLookupDirectedSpecifics.removeFromIndex
jacoco_org_jgrapht_graph_SimpleDirectedGraphTest,org.jgrapht.traverse.CrossComponentIterator.selectOutgoingEdges
jacoco_org_jgrapht_graph_SimpleDirectedGraphTest,org.jgrapht.util.DoublyLinkedList.linkListIntoThisBefore
